Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Quiterianópolis,4 (2 -- 8),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-539.8 (38.8 -- -40.9)
Quixadá,6 (1 -- 13),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-33.1 (587.7 -- -17.2)
Quixelô,8 (4 -- 13),Unsure,1 (0.96 -- 1.04),0 (-0.01 -- 0.01),-1786.9 (70.8 -- -61.2)
Quixeramobim,10 (4 -- 18),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-52.9 (237.1 -- -24.9)
Quixeré,3 (0 -- 7),Unsure,1 (0.9 -- 1),-0.01 (-0.04 -- 0.02),-87.3 (31.1 -- -18.8)
Rancharia,8 (1 -- 15),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-116.8 (53.9 -- -19.4)
Recife,109 (5 -- 263),Unsure,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.03),-91.4 (20.7 -- -15.9)
Redenção,59 (0 -- 2295),Unsure,1 (0.8 -- 1.2),0 (-0.06 -- 0.06),164.3 (11 -- -11.6)
Registro,7 (1 -- 12),Likely decreasing,1 (0.9 -- 1),-0.02 (-0.07 -- 0.01),-39.4 (76.5 -- -10.4)
Reriutaba,6 (0 -- 21),Unsure,1 (0.8 -- 1.1),0 (-0.12 -- 0.08),-564.1 (9.2 -- -6)
Resende,15 (0 -- 49),Unsure,1 (0.9 -- 1.1),0 (-0.21 -- 1.04737e+19),-23388.8 (0 -- -3.4)
Resplendor,7 (0 -- 17),Unsure,1 (0.9 -- 1.2),0.01 (-0.03 -- 0.04),52.6 (16.8 -- -22.8)
Retirolândia,7 (0 -- 25),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.09),65.4 (8 -- -16.9)
Riacho das Almas,1 (0 -- 3),Likely decreasing,0.9 (0.6 -- 1.1),-0.04 (-0.11 -- 0.02),-19.7 (34.6 -- -6.3)
Riachão,8 (1 -- 16),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),146.6 (27.2 -- -39.9)
Riachão das Neves,2 (0 -- 4),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-195.7 (40.4 -- -20.7)
Riachão do Dantas,0 (0 -- 0),Decreasing,0.77 (0.68 -- 0.86),-0.07 (-0.09 -- -0.04),-10.4 (-18 -- -7.5)
Riachão do Jacuípe,7 (0 -- 25),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.04),94.8 (19 -- -26.8)
Rialma,6 (2 -- 12),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),151.5 (31 -- -53)
Ribeira do Pombal,5 (1 -- 9),Likely decreasing,1 (1 -- 1),-0.01 (-0.03 -- 0),-58.6 (199.2 -- -23.2)
Ribeiro Gonçalves,28 (0 -- 81),Increasing,1.2 (1.1 -- 1.3),0.05 (0.02 -- 0.08),12.8 (8.3 -- 32.1)
Ribeirão Pires,11 (4 -- 20),Unsure,1 (1 -- 1.1),0 (-0.02 -- 0.04),185.9 (19.2 -- -38.1)
Ribeirão Preto,162 (71 -- 271),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.02),-158.3 (44.5 -- -27.9)
Ribeirão das Neves,20 (0 -- 51),Unsure,1 (0.9 -- 1.1),-0.01 (-0.06 -- 0.04),-105.3 (15.5 -- -12)
Ribeirópolis,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.08 -- -0.02),-13.4 (-27.9 -- -8.8)
Rio Bananal,2 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.01 (-0.05 -- 0.01),-53.5 (73.9 -- -14.6)
Rio Bonito,6 (0 -- 20),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- 0.01),-25.8 (72.5 -- -11.2)
Rio Branco,18 (3 -- 34),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0.01),-42.4 (123.3 -- -13.8)
Rio Branco do Sul,5 (2 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-62.2 (157.9 -- -24.9)
Rio Brilhante,10 (3 -- 18),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-753.6 (52.3 -- -37.5)
Rio Claro,7 (4 -- 11),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.02),-21.4 (-31.1 -- -16)
Rio Grande,67 (1 -- 176),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-3380.8 (19.6 -- -18.3)
Rio Grande da Serra,2 (1 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-59.1 (342 -- -24)
Rio Largo,1 (0 -- 1),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.01),-21.8 (-54.1 -- -14.3)
Rio Maria,3 (0 -- 9),Likely decreasing,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.02),-59.6 (30.5 -- -12.3)
Rio Negrinho,5 (0 -- 10),Likely decreasing,0.9 (0.8 -- 1.1),-0.01 (-0.04 -- 0.01),-71.4 (60.6 -- -16.3)
Rio Negro,4 (0 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-588.7 (17.1 -- -15.8)
Rio Paranaíba,5 (1 -- 13),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.06),110.2 (12.3 -- -26.3)
Rio Pardo,5 (0 -- 16),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.05),109.6 (14.7 -- -23)
Rio Preto da Eva,1 (1 -- 3),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-16.6 (-26.8 -- -12.9)
Rio Real,2 (1 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-98.7 (75.8 -- -25.2)
Rio Tinto,1 (0 -- 1),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-19.1 (-34.6 -- -13.3)
Rio Verde,84 (31 -- 152),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),559.4 (39.9 -- -55.7)
Rio das Ostras,5 (1 -- 13),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0.01),-45.8 (68.4 -- -17.5)
Rio das Pedras,4 (0 -- 7),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0),-37.4 (687.6 -- -12.3)
Rio de Janeiro,6132 (0 -- 626413),Likely increasing,1.2 (0.8 -- 1.7),0.04 (-0.1 -- 0.36),15.6 (1.9 -- -6.7)
Rio do Sul,8 (1 -- 19),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.06 -- 0.02),-53.8 (33.4 -- -11.6)
Riolândia,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.09 -- 0),-20.9 (654.3 -- -7.7)
Rodeio,1 (0 -- 3),Likely decreasing,0.92 (0.81 -- 1.01),-0.03 (-0.1 -- 0.01),-23.7 (94.8 -- -7.3)
Rolante,4 (0 -- 7),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-50.3 (89.1 -- -14.7)
Rolim de Moura,13 (2 -- 30),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-5676.4 (23.3 -- -23)
Rolândia,28 (1 -- 74),Unsure,1 (0.9 -- 1.1),0.02 (-0.06 -- 0.15),43.4 (4.8 -- -11.2)
Rondon do Pará,3 (1 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-63.9 (241.1 -- -31.8)
Rorainópolis,7 (1 -- 12),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-132.9 (66.9 -- -22.3)
Rurópolis,12 (0 -- 30),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.07),90.7 (9.8 -- -21.2)
Russas,7 (3 -- 12),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-40.2 (-259.2 -- -23.3)
Sabará,8 (0 -- 19),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-81.3 (30.6 -- -14.1)
Sacramento,41 (7 -- 88),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),23.3 (13.1 -- 137.7)
Sales Oliveira,5 (1 -- 11),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),114.1 (25.8 -- -51.1)
Salgueiro,55 (0 -- 341),Likely increasing,1.1 (0.9 -- 1.2),0.03 (-0.07 -- 0.17),26.3 (4.1 -- -10)
Salinas,5 (0 -- 22),Unsure,1 (0.8 -- 1.1),0.01 (-0.05 -- 0.07),114.9 (9.8 -- -13.8)
Salinas da Margarida,3 (0 -- 10),Unsure,0.9 (0.8 -- 1.1),-0.01 (-0.06 -- 0.02),-47.5 (28.4 -- -12)
Salto,27 (0 -- 78),Unsure,1 (0.9 -- 1.1),-0.01 (-0.06 -- 0.03),-75.7 (21.3 -- -11.6)
Salto de Pirapora,3 (1 -- 6),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-34.8 (-168.8 -- -20)
Salvador,271 (92 -- 506),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-50.5 (107.3 -- -22.3)
Sananduva,11 (2 -- 25),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.01 -- 0.04),47.4 (18.3 -- -85.1)
Sangão,9 (0 -- 32),Unsure,1 (0.8 -- 1.2),0.01 (-0.05 -- 0.05),76.6 (14.6 -- -14.7)
Sanharó,2 (0 -- 4),Likely decreasing,0.93 (0.84 -- 1.03),-0.03 (-0.1 -- 0.02),-26 (45.2 -- -6.8)
Sant'Ana do Livramento,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),28928140.8 (32.7 -- -27.3)
Santa Adélia,3 (1 -- 5),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-264.8 (49.4 -- -33)
Santa Bárbara,2 (0 -- 6),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-71.6 (32.8 -- -14.5)
Santa Bárbara d'Oeste,37 (10 -- 70),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-73.5 (70 -- -22.4)
Santa Cruz Cabrália,5 (1 -- 10),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-111.9 (57.8 -- -23.8)
Santa Cruz das Palmeiras,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-17.6 (-30.3 -- -12.5)
Santa Cruz do Capibaribe,3 (1 -- 6),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-18.5 (-29.4 -- -12.6)
Santa Cruz do Piauí,7 (0 -- 17),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),1020.2 (20.6 -- -25)
Santa Cruz do Rio Pardo,6 (0 -- 10),Unsure,1 (0.9 -- 1),0 (-0.21 -- Inf),2640.2 (0 -- -3.3)
Santa Cruz do Sul,22 (0 -- 56),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.02 -- 0.07),46.3 (9.8 -- -33.7)
Santa Fé do Sul,6 (2 -- 11),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-105.5 (57.2 -- -19.7)
Santa Gertrudes,4 (0 -- 10),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-32.8 (73.4 -- -9.9)
Santa Helena,3 (0 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-107.1 (136.6 -- -30.8)
Santa Helena de Goiás,43 (12 -- 83),Likely increasing,1.1 (1 -- 1.1),0.01 (0 -- 0.04),47.3 (19.4 -- -173.6)
Santa Inês,5 (1 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-54.4 (1460.2 -- -23.1)
Santa Isabel,4 (2 -- 7),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-39.3 (-137.2 -- -21.7)
Santa Isabel do Rio Negro,4 (0 -- 15),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.1 -- 0.01),-25 (50.7 -- -7)
Santa Juliana,1 (0 -- 3),Likely decreasing,0.92 (0.83 -- 1.04),-0.02 (-0.07 -- 0.01),-38.7 (87.3 -- -10.4)
Santa Luzia,26 (0 -- 209),Unsure,1 (0.8 -- 1.1),0 (-0.05 -- 0.05),-303.5 (14.5 -- -14.4)
Santa Luzia do Paruá,4 (1 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-72.5 (81.8 -- -25.1)
Santa Luzia do Pará,14 (0 -- 50),Unsure,1 (0.9 -- 1.1),0 (-0.09 -- 0.12),177 (6 -- -8)
Santa Maria,86 (10 -- 356),Increasing,1.1 (1 -- 1.2),0.03 (-0.02 -- 0.2),27.5 (3.4 -- -44.9)
Santa Maria da Vitória,3 (1 -- 6),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-134.5 (61.7 -- -29.4)
Santa Maria das Barreiras,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-32.5 (70.1 -- -9.9)
Santa Maria de Jetibá,7 (1 -- 13),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),230.7 (34.5 -- -33.2)
Santa Quitéria,9 (4 -- 19),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),185.1 (35.9 -- -74.2)
Santa Rita,8 (0 -- 19),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-28.3 (-3694.1 -- -10.3)
Santa Rita de Cássia,5 (1 -- 12),Likely increasing,1 (1 -- 1.1),0.01 (-0.02 -- 0.04),97.1 (17.7 -- -35.9)
Santa Rita do Passa Quatro,3 (1 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-925.8 (26.2 -- -21.3)
Santa Rosa,16 (7 -- 28),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-193.8 (64.6 -- -41.3)
Santa Rosa do Sul,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- -0.01),-23.4 (-68.5 -- -10.6)
Santa Teresa,3 (0 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.03),-143.3 (26.7 -- -14.8)
Santa Terezinha de Itaipu,3 (1 -- 5),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),2438.2 (39 -- -39.8)
Santa Vitória,12 (2 -- 25),Increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.05),24 (13.4 -- 139.2)
Santa Vitória do Palmar,12 (0 -- 112),Likely increasing,1.1 (1 -- 1.3),0.03 (-0.01 -- 0.14),22.3 (4.8 -- -50.1)
Santaluz,12 (0 -- 24),Likely increasing,1 (1 -- 1.2),0.01 (-0.01 -- 0.04),57.7 (17 -- -51.8)
Santana,64 (0 -- 316),Likely increasing,1 (1 -- 1.1),0.14 (-0.14 -- Inf),5.1 (0 -- -4.8)
Santana de Parnaíba,13 (5 -- 22),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-45.7 (-25603.1 -- -15.8)
Santana do Araguaia,700 (0 -- 1879510),Unsure,1.2 (0.7 -- 1.7),0.05 (-0.19 -- 0.47),12.8 (1.5 -- -3.7)
Santana do Ipanema,7 (1 -- 13),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0),-46.3 (251.6 -- -14.3)
Santana do Paraíso,8 (2 -- 16),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-48.3 (238.4 -- -21.5)
Santarém,143 (0 -- 362),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.04),75 (18.1 -- -22.7)
Santiago,9 (3 -- 17),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),57.1 (21.9 -- -127)
Santo Amaro,2 (0 -- 5),Decreasing,0.9 (0.7 -- 1),-0.03 (-0.09 -- 0),-24.9 (353.5 -- -7.7)
Santo Amaro da Imperatriz,2 (0 -- 6),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0),-27.7 (275.7 -- -12.3)
Santo André,63 (39 -- 94),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-64.8 (-615.9 -- -37.6)
Santo Antônio da Patrulha,16 (1 -- 34),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.01 -- 0.04),30.3 (16.2 -- -107.8)
Santo Antônio de Jesus,11 (1 -- 21),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-63 (49.8 -- -17.9)
Santo Antônio de Posse,8 (2 -- 17),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),229.4 (23.4 -- -30.5)
Santo Antônio de Pádua,4 (0 -- 15),Unsure,0.9 (0.8 -- 1.1),-0.02 (-0.05 -- 0.02),-43 (30.2 -- -12.7)
Santo Antônio do Descoberto,6 (0 -- 12),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-61.7 (58.3 -- -15.5)
Santo Antônio do Jacinto,43 (0 -- 123),Increasing,1.2 (1.1 -- 1.3),0.06 (0.02 -- 0.09),12.2 (7.9 -- 34.9)
Santo Antônio do Monte,15 (0 -- 35),Likely increasing,1.1 (1 -- 1.2),0.03 (-0.01 -- 0.06),20.4 (11.1 -- -121.7)
Santo Antônio dos Lopes,3 (0 -- 20),Unsure,0.9 (0.7 -- 1.1),-0.02 (-0.08 -- 0.04),-35.4 (19.4 -- -9)
Santo Estêvão,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-36.6 (-1536.5 -- -14)
Santo Ângelo,18 (1 -- 73),Likely increasing,1.1 (1 -- 1.2),0.03 (-0.08 -- 0.26),25.9 (2.7 -- -9)
Santos,51 (31 -- 85),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-40.3 (-115 -- -25.5)
Sapiranga,38 (3 -- 97),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.01 -- 0.04),43.3 (16.4 -- -76.6)
Sapucaia,8 (2 -- 18),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.03),133.6 (24.7 -- -41.9)
Sapucaia do Sul,17 (9 -- 26),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-72.6 (387.8 -- -37.2)
Sapé,2 (0 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-30 (-165 -- -16.3)
Saquarema,3 (0 -- 7),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-23.3 (-84.4 -- -13.1)
Sarandi,11 (2 -- 22),Unsure,1 (1 -- 1),0 (-0.02 -- 0.02),1180.5 (29.4 -- -36.3)
Sarzedo,1 (0 -- 3),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-55.5 (75.5 -- -20.2)
Schroeder,10 (2 -- 19),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),88.2 (21.7 -- -64.4)
Seabra,8 (3 -- 15),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),45.7 (22.6 -- -627)
Seara,7 (0 -- 37),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.03 -- 0.12),28.3 (5.9 -- -27.4)
Seberi,12 (0 -- 26),Increasing,1.1 (1 -- 1.2),0.04 (0 -- 0.06),19.4 (11.5 -- -2435.3)
Sena Madureira,5 (0 -- 10),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.06 -- 0.01),-46.6 (66.2 -- -11.7)
Senador Canedo,30 (11 -- 54),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.01),-225.7 (54.4 -- -27)
Senador Guiomard,2 (0 -- 4),Unsure,0.97 (0.85 -- 1.05),-0.01 (-0.06 -- 0.02),-79 (34.1 -- -11.3)
Senador Pompeu,5 (0 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-210.6 (25.4 -- -15.8)
Senhor do Bonfim,6 (0 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-337.9 (20.9 -- -16)
Sento Sé,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.07 -- -0.02),-15 (-33.9 -- -9.3)
Serafina Corrêa,7 (2 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.04),235.4 (17 -- -30.8)
Seropédica,2 (0 -- 5),Likely decreasing,0.97 (0.88 -- 1.07),-0.01 (-0.06 -- 0.02),-77.2 (32.3 -- -11.7)
Serra,59 (21 -- 119),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-69.7 (76.2 -- -26.4)
Serra Talhada,22 (0 -- 56),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-37.7 (108.1 -- -8.6)
Serrana,5 (0 -- 11),Likely decreasing,1 (0.9 -- 1),-0.02 (-0.06 -- 0.02),-44.7 (45.7 -- -11.6)
Serrinha,6 (1 -- 11),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-45.3 (204.5 -- -20.6)
Sertanópolis,3 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.06),476.8 (11 -- -13.8)
Sertânia,1 (0 -- 1),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- -0.01),-21.4 (-48.7 -- -11.3)
Sertãozinho,34 (12 -- 58),Unsure,1 (0.9 -- 1),0 (-0.03 -- 0.01),-209.2 (48 -- -27.1)
Sete Barras,3 (1 -- 6),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-73.5 (114.1 -- -31)
Sete Lagoas,47 (10 -- 91),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),82.9 (22.8 -- -73.1)
Severínia,9 (0 -- 36),Unsure,1 (0.9 -- 1.1),0.01 (-0.05 -- 0.06),101 (10.8 -- -14.5)
Siderópolis,4 (1 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-215.1 (20.8 -- -17.9)
Sidrolândia,4 (0 -- 10),Decreasing,0.8 (0.7 -- 0.9),-0.04 (-0.1 -- -0.01),-16.7 (-101.9 -- -7.3)
Silves,6 (0 -- 20),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.02 -- 0.07),53.9 (9.9 -- -38)
Silvânia,4 (0 -- 19),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.05 -- 0.12),34.1 (5.6 -- -13.3)
Simão Dias,2 (0 -- 6),Decreasing,0.9 (0.8 -- 1),-0.04 (-0.1 -- 0),-18.5 (-279 -- -7.1)
Simões Filho,9 (3 -- 15),Unsure,1 (0.9 -- 1),0 (-0.03 -- 0.01),-179.9 (47.4 -- -25.7)
Sobral,11 (5 -- 19),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-31.1 (-74.2 -- -20.3)
Socorro,4 (0 -- 7),Unsure,1 (0.9 -- 1),-0.01 (-0.04 -- 0.02),-130.7 (28.7 -- -15.9)
Solonópole,21 (0 -- 48),Increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.06),25.5 (12.5 -- 166.5)
Solânea,0 (0 -- 8),Likely decreasing,0.5 (0.2 -- 1),-0.13 (-0.29 -- 0.01),-5.2 (48.9 -- -2.4)
Sombrio,2 (0 -- 4),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.08 -- 0),-19.1 (-169.6 -- -8.5)
Sonora,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-34.2 (82.4 -- -9)
Sooretama,4 (1 -- 7),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-88.2 (129.2 -- -21)
Sorocaba,48 (25 -- 74),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-42.6 (-101.3 -- -23.9)
Sousa,16 (1 -- 35),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-83.8 (40.1 -- -17.7)
Sumaré,28 (0 -- 92),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.07 -- 0.02),-40 (34.3 -- -9.6)
Sumé,13 (4 -- 23),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),29.1 (18.2 -- 72.9)
Surubim,4 (0 -- 8),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0.01),-37.3 (91.4 -- -14.5)
Suzano,19 (0 -- 85),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.1 -- 0.03),-28 (26.1 -- -7)
São Benedito,4 (0 -- 10),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.02),-33.4 (28.5 -- -10.1)
São Benedito do Rio Preto,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- -0.01),-21.4 (-76.7 -- -12.5)
São Bento,33 (0 -- 87),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),308.6 (20.9 -- -25.2)
São Bento do Sul,2 (0 -- 5),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-38.2 (585 -- -18.4)
São Bento do Tocantins,12 (0 -- 29),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.01 -- 0.05),30.5 (13.6 -- -59.1)
São Bento do Una,2 (0 -- 4),Likely decreasing,1 (0.9 -- 1),-0.02 (-0.05 -- 0.01),-43.8 (100.4 -- -14.6)
São Bernardo do Campo,90 (0 -- 320),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.08 -- 0.04),-44.8 (17.2 -- -8.7)
São Borja,16 (4 -- 40),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.02 -- 0.07),35.7 (9.3 -- -35)
São Caetano do Sul,13 (7 -- 20),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-32.5 (-62.2 -- -21.9)
São Caitano,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-22.2 (-271 -- -8.2)
São Carlos,24 (10 -- 38),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-304.8 (59.7 -- -35)
São Cristóvão,2 (1 -- 4),Decreasing,0.9 (0.9 -- 1),-0.03 (-0.04 -- -0.01),-26.1 (-68.7 -- -17.7)
São Desidério,16 (4 -- 35),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.01 -- 0.03),48.4 (21 -- -83.4)
São Domingos,6 (0 -- 17),Likely increasing,1.1 (0.9 -- 1.2),0.02 (-0.01 -- 0.05),37.5 (13.9 -- -57.2)
São Domingos do Araguaia,6 (0 -- 15),Unsure,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-94.9 (29 -- -15.8)
São Domingos do Capim,13 (0 -- 143),Likely increasing,1.1 (0.9 -- 1.3),0.04 (-0.08 -- 0.22),16.8 (3.2 -- -8.3)
São Domingos do Maranhão,2 (1 -- 3),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-19.2 (-31.8 -- -12.8)
São Francisco de Itabapoana,1 (0 -- 3),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-34.6 (709.2 -- -17.1)
São Francisco do Conde,4 (2 -- 6),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-58.2 (690 -- -28.7)
