Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Ibiporã,18 (3 -- 33),Unsure,1.03 (0.95 -- 1.09),0.01 (-0.01 -- 0.03),92.6 (27.2 -- -53)
Ibirama,26 (0 -- 77),Likely increasing,1.11 (0.96 -- 1.23),0.03 (0 -- 0.07),22.7 (10.1 -- -173.2)
Ibirapitanga,3 (0 -- 5),Likely decreasing,0.94 (0.83 -- 1.03),-0.02 (-0.05 -- 0.01),-41.5 (101.4 -- -14.5)
Ibirataia,8 (1 -- 15),Likely decreasing,0.96 (0.89 -- 1.04),-0.01 (-0.03 -- 0.01),-64 (60.4 -- -22.9)
Ibiraçu,1 (0 -- 3),Decreasing,0.9 (0.81 -- 0.97),-0.03 (-0.08 -- 0),-22.5 (-240.9 -- -9.1)
Ibirité,19 (0 -- 54),Unsure,1.01 (0.91 -- 1.12),0 (-0.02 -- 0.03),296.7 (22.1 -- -28.9)
Ibirubá,94 (0 -- 214),Increasing,1.21 (1.08 -- 1.31),0.06 (0.02 -- 0.08),12.2 (8.4 -- 33.1)
Ibirá,5 (0 -- 16),Unsure,1.03 (0.91 -- 1.14),0.01 (-0.04 -- 0.05),88.3 (12.7 -- -18.7)
Ibitinga,13 (0 -- 29),Unsure,1 (0.87 -- 1.07),0 (-0.09 -- 0.05),-613.2 (14 -- -7.8)
Ibititá,12 (0 -- 32),Likely increasing,1.14 (0.99 -- 1.26),0.04 (0 -- 0.08),18.1 (9.1 -- 303.3)
Ibiúna,2 (0 -- 3),Likely decreasing,0.94 (0.87 -- 1.01),-0.01 (-0.04 -- 0.01),-49.9 (98.9 -- -15.9)
Icapuí,4 (1 -- 11),Likely increasing,1.03 (0.96 -- 1.1),0.01 (-0.02 -- 0.05),67.6 (13.2 -- -32.2)
Iconha,1 (0 -- 2),Decreasing,0.93 (0.88 -- 0.98),-0.02 (-0.04 -- 0),-34.8 (-140.1 -- -19)
Icó,23 (1 -- 59),Likely increasing,1.06 (0.98 -- 1.14),0.02 (-0.02 -- 0.11),38.7 (6.1 -- -30.7)
Igarapava,15 (5 -- 27),Increasing,1.11 (1.04 -- 1.16),0.03 (0.01 -- 0.04),24.6 (16.2 -- 61.3)
Igarapé,2 (1 -- 3),Decreasing,0.94 (0.89 -- 0.99),-0.02 (-0.03 -- 0),-38.9 (-351.8 -- -21.6)
Igarassu,3 (0 -- 6),Unsure,1 (0.88 -- 1.1),0 (-0.03 -- 0.02),-1480.5 (30.9 -- -20.8)
Igaratá,7 (2 -- 14),Unsure,1.01 (0.95 -- 1.08),0 (-0.04 -- 0.06),286.3 (12.6 -- -19.7)
Igaraçu do Tietê,3 (1 -- 6),Unsure,0.99 (0.92 -- 1.06),0 (-0.02 -- 0.02),-320.5 (41.1 -- -28.3)
Igreja Nova,2 (0 -- 5),Likely decreasing,0.9 (0.78 -- 1.01),-0.02 (-0.07 -- 0),-29 (236.7 -- -9.3)
Igrejinha,24 (0 -- 55),Likely increasing,1.08 (0.97 -- 1.19),0.02 (-0.01 -- 0.05),33.4 (14.5 -- -62.6)
Iguaba Grande,6 (0 -- 16),Unsure,1.02 (0.89 -- 1.13),0 (-0.03 -- 0.04),159.3 (18.5 -- -23.7)
Iguape,4 (0 -- 7),Likely decreasing,0.98 (0.91 -- 1.04),-0.01 (-0.04 -- 0.02),-76 (34.1 -- -15.8)
Iguatemi,0 (0 -- 2),Decreasing,0.78 (0.65 -- 0.9),-0.06 (-0.14 -- 0),-12.1 (-139.9 -- -4.9)
Iguatu,28 (6 -- 67),Unsure,0.99 (0.91 -- 1.08),0 (-0.04 -- 0.03),-325.5 (25.4 -- -19.1)
Ijuí,11 (1 -- 23),Unsure,1.01 (0.93 -- 1.09),0 (-0.03 -- 0.03),537 (19.9 -- -21.2)
Ilha Solteira,7 (0 -- 28),Likely increasing,1.09 (0.97 -- 1.18),0.03 (-0.04 -- 0.12),21.3 (5.6 -- -15.4)
Ilhabela,11 (0 -- 30),Likely decreasing,0.95 (0.83 -- 1.06),-0.01 (-0.05 -- 0.02),-48.5 (44.1 -- -14.2)
Ilhéus,65 (2 -- 132),Unsure,1.01 (0.91 -- 1.1),0 (-0.03 -- 0.03),301.2 (26.7 -- -26.1)
Imbaú,1 (0 -- 2),Decreasing,0.88 (0.76 -- 0.98),-0.03 (-0.07 -- 0),-26.4 (-2488.4 -- -9.4)
Imbituba,12 (0 -- 26),Unsure,0.98 (0.89 -- 1.05),-0.01 (-0.06 -- 0.03),-94.4 (27 -- -12.4)
Imperatriz,127 (64 -- 206),Increasing,1.13 (1.09 -- 1.18),0.04 (0.02 -- 0.05),19.5 (14.8 -- 30.4)
Indaial,1 (0 -- 6),Decreasing,0.77 (0.59 -- 0.93),-0.07 (-0.12 -- -0.02),-10.7 (-35.3 -- -5.7)
Indaiatuba,12 (1 -- 22),Decreasing,0.92 (0.85 -- 0.98),-0.02 (-0.05 -- 0),-39.4 (-429.6 -- -13.9)
Indiara,5 (0 -- 22),Likely increasing,1.05 (0.96 -- 1.18),0.01 (-0.03 -- 0.09),52.8 (8.1 -- -24)
Ingá,3 (1 -- 5),Decreasing,0.88 (0.82 -- 0.95),-0.03 (-0.05 -- -0.01),-20.4 (-50.8 -- -13.7)
Inhambupe,7 (2 -- 15),Likely increasing,1.04 (0.98 -- 1.1),0.01 (-0.01 -- 0.07),46.6 (10.3 -- -46.3)
Inhapim,7 (0 -- 63),Unsure,1.05 (0.75 -- 1.3),0.01 (-0.06 -- 0.08),47.3 (8.3 -- -10.7)
Inhumas,34 (4 -- 63),Likely increasing,1.04 (0.96 -- 1.11),0.01 (-0.01 -- 0.03),59.9 (22.7 -- -74.2)
Ipameri,2 (0 -- 4),Unsure,0.97 (0.88 -- 1.05),-0.01 (-0.05 -- 0.02),-99.9 (31.7 -- -14.9)
Ipatinga,31 (6 -- 67),Likely decreasing,0.96 (0.89 -- 1.04),-0.01 (-0.03 -- 0.01),-61 (67.2 -- -22.3)
Ipiaú,3 (1 -- 5),Decreasing,0.88 (0.82 -- 0.93),-0.03 (-0.05 -- -0.02),-20.9 (-37.3 -- -13.9)
Ipirá,2 (0 -- 5),Likely decreasing,0.96 (0.86 -- 1.05),-0.01 (-0.06 -- 0.02),-72.8 (44.8 -- -11.8)
Ipixuna,9 (0 -- 19),Likely decreasing,0.94 (0.84 -- 1.03),-0.02 (-0.06 -- 0.01),-38 (85.5 -- -11.8)
Ipojuca,1 (0 -- 2),Decreasing,0.9 (0.84 -- 0.97),-0.03 (-0.05 -- -0.01),-24.4 (-67 -- -15)
Iporá,30 (7 -- 79),Increasing,1.03 (1.01 -- 1.05),0.02 (0 -- 0.03),40.6 (20.8 -- 201.3)
Ipu,24 (3 -- 67),Unsure,1.03 (0.96 -- 1.12),0.01 (-0.04 -- 0.07),84.3 (9.5 -- -19.2)
Ipueiras,60 (18 -- 107),Increasing,1.19 (1.13 -- 1.24),0.05 (0.03 -- 0.07),13.9 (10.4 -- 20.7)
Ipuã,6 (1 -- 11),Unsure,1 (0.93 -- 1.06),0 (-0.02 -- 0.02),887.9 (40.7 -- -36.9)
Iracema,18 (7 -- 31),Increasing,1.11 (1.06 -- 1.16),0.03 (0.02 -- 0.04),24.1 (16 -- 45.5)
Iracemápolis,6 (0 -- 11),Likely decreasing,0.95 (0.89 -- 1.01),-0.01 (-0.05 -- 0),-56.7 (142.1 -- -14.7)
Iranduba,8 (3 -- 15),Unsure,1.01 (0.95 -- 1.07),0 (-0.01 -- 0.02),179.8 (39.3 -- -51.5)
Irará,3 (0 -- 6),Unsure,0.98 (0.85 -- 1.11),-0.01 (-0.04 -- 0.03),-119.4 (23.9 -- -16.8)
Irati,3 (1 -- 7),Unsure,1 (0.95 -- 1.05),0 (-0.01 -- 0.01),-607.6 (48.1 -- -48.2)
Irecê,36 (3 -- 126),Likely increasing,1.07 (0.99 -- 1.14),0.02 (-0.02 -- 0.09),43.8 (7.8 -- -29.3)
Itabaiana,8 (0 -- 21),Likely decreasing,0.96 (0.9 -- 1.02),-0.01 (-0.04 -- 0.01),-66.1 (92.3 -- -15.5)
Itabaianinha,1 (0 -- 4),Decreasing,0.83 (0.71 -- 0.94),-0.04 (-0.11 -- 0),-16.2 (-205.4 -- -6.4)
Itabela,3 (1 -- 5),Decreasing,0.91 (0.86 -- 0.97),-0.02 (-0.04 -- -0.01),-29.1 (-90.4 -- -17.6)
Itaberaba,15 (0 -- 30),Likely decreasing,0.97 (0.87 -- 1.05),-0.01 (-0.06 -- 0.01),-73.2 (46.5 -- -11.1)
Itaberaí,10 (3 -- 21),Unsure,1 (0.93 -- 1.06),0 (-0.02 -- 0.02),-562.1 (44.6 -- -36)
Itabira,15 (1 -- 40),Unsure,0.99 (0.89 -- 1.08),0 (-0.03 -- 0.02),-319.9 (31.2 -- -22.8)
Itabirito,25 (0 -- 79),Unsure,1.01 (0.9 -- 1.14),0 (-0.04 -- 0.06),267.1 (10.9 -- -17.4)
Itaboraí,16 (0 -- 42),Unsure,0.98 (0.86 -- 1.1),0 (-0.06 -- 0.04),-156.4 (15.7 -- -10.8)
Itabuna,154 (60 -- 276),Unsure,1.01 (0.95 -- 1.07),0 (-0.01 -- 0.02),241 (41.6 -- -46.6)
Itacajá,15 (0 -- 66),Likely increasing,1.1 (0.94 -- 1.26),0.02 (-0.04 -- 0.15),29.2 (4.5 -- -16.5)
Itacoatiara,1 (0 -- 3),Likely decreasing,0.93 (0.85 -- 1.02),-0.02 (-0.04 -- 0),-37.9 (149.6 -- -16.7)
Itagi,5 (1 -- 9),Unsure,1.01 (0.93 -- 1.09),0 (-0.02 -- 0.02),494.2 (29.4 -- -35.7)
Itagibá,4 (1 -- 7),Unsure,1 (0.93 -- 1.06),0 (-0.02 -- 0.02),4271.4 (39.4 -- -37.7)
Itaguari,2 (0 -- 6),Likely decreasing,0.95 (0.83 -- 1.07),-0.01 (-0.05 -- 0.02),-47.9 (39.1 -- -15.2)
Itaguaí,6 (1 -- 14),Unsure,0.99 (0.9 -- 1.07),0 (-0.03 -- 0.02),-264 (38.1 -- -24.9)
Itaituba,574 (0 -- 157901),Unsure,1.24 (0.73 -- 1.86),0.05 (-0.1 -- 0.31),14.8 (2.2 -- -7.3)
Itajaí,87 (16 -- 177),Unsure,1.02 (0.93 -- 1.1),0.02 (-0.14 -- 1.27503e+13),33.4 (0 -- -5)
Itajobi,5 (1 -- 9),Likely increasing,1.03 (0.97 -- 1.09),0.01 (-0.01 -- 0.02),88.6 (27.7 -- -79.2)
Itajubá,12 (0 -- 31),Unsure,1 (0.88 -- 1.1),0 (-0.03 -- 0.03),-4372.3 (25.2 -- -21.4)
Itajuípe,2 (1 -- 4),Decreasing,0.91 (0.85 -- 0.98),-0.02 (-0.04 -- -0.01),-28.9 (-108.2 -- -16.1)
Itamaraju,6 (2 -- 12),Decreasing,0.92 (0.87 -- 0.98),-0.02 (-0.04 -- -0.01),-33.4 (-128.6 -- -18.9)
Itambé,10 (0 -- 30),Likely increasing,1.09 (0.95 -- 1.19),0.02 (-0.02 -- 0.06),43.5 (10.7 -- -30.6)
Itamonte,6 (0 -- 43),Likely increasing,1.11 (0.96 -- 1.22),0.03 (-0.04 -- 0.2),22.4 (3.4 -- -17.1)
Itanhaém,6 (2 -- 11),Likely decreasing,0.95 (0.9 -- 1),-0.01 (-0.03 -- 0),-52.5 (782 -- -25.6)
Itanhém,8 (0 -- 57),Likely increasing,1.08 (0.9 -- 1.24),0.02 (-0.06 -- 0.15),36.7 (4.6 -- -11.6)
Itapaci,10 (0 -- 62),Increasing,1.11 (1.02 -- 1.18),0.04 (-0.05 -- 0.4),15.4 (1.7 -- -12.8)
Itapajé,1 (0 -- 3),Decreasing,0.91 (0.84 -- 0.99),-0.03 (-0.08 -- 0),-24.3 (241.6 -- -9.1)
Itapecerica da Serra,8 (4 -- 13),Decreasing,0.95 (0.91 -- 0.99),-0.01 (-0.03 -- 0),-49.5 (-280.7 -- -26.8)
Itapecuru Mirim,7 (0 -- 24),Unsure,1.02 (0.91 -- 1.16),0 (-0.03 -- 0.06),181.6 (11.7 -- -20)
Itapema,47 (0 -- 112),Unsure,1 (0.94 -- 1.05),0 (-0.33 -- Inf),315.9 (0 -- -2.1)
Itapemirim,16 (0 -- 32),Unsure,1.04 (0.91 -- 1.12),0.01 (-0.03 -- 0.03),67.2 (22.7 -- -27.3)
Itaperuçu,3 (0 -- 6),Decreasing,0.89 (0.81 -- 0.97),-0.03 (-0.06 -- 0),-26.6 (-154 -- -11.4)
Itapetinga,26 (3 -- 48),Unsure,1.02 (0.94 -- 1.08),0.01 (-0.02 -- 0.02),125.7 (30.2 -- -44.4)
Itapetininga,15 (8 -- 24),Unsure,0.99 (0.95 -- 1.02),0 (-0.01 -- 0.01),-280.7 (99.5 -- -50.8)
Itapeva,8 (0 -- 21),Unsure,1.01 (0.97 -- 1.07),0 (-0.01 -- 0.03),162.1 (21 -- -46.4)
Itapevi,10 (0 -- 20),Decreasing,0.93 (0.87 -- 0.99),-0.02 (-0.07 -- 0),-29 (172.8 -- -10.6)
Itapicuru,1 (1 -- 3),Decreasing,0.87 (0.82 -- 0.92),-0.04 (-0.05 -- -0.02),-19 (-30.1 -- -13.7)
Itapipoca,1 (1 -- 3),Decreasing,0.86 (0.81 -- 0.92),-0.04 (-0.05 -- -0.02),-17.5 (-31.1 -- -13.1)
Itapira,22 (0 -- 48),Unsure,1.03 (0.94 -- 1.12),0.01 (-0.02 -- 0.03),82.7 (22.7 -- -40.9)
Itapiranga,1 (0 -- 4),Likely decreasing,0.9 (0.77 -- 1.03),-0.03 (-0.09 -- 0.01),-24.1 (63.2 -- -7.4)
Itapitanga,8 (2 -- 15),Likely increasing,1.05 (0.99 -- 1.13),0.01 (0 -- 0.04),48.7 (19.5 -- -243.4)
Itaporanga,33 (12 -- 61),Increasing,1.09 (1.03 -- 1.15),0.02 (0.01 -- 0.04),28.6 (16.8 -- 71.7)
Itaporanga d'Ajuda,1 (0 -- 5),Decreasing,0.82 (0.66 -- 0.95),-0.04 (-0.16 -- 0),-15.7 (-3450 -- -4.4)
Itapororoca,2 (0 -- 5),Decreasing,0.92 (0.78 -- 1),-0.03 (-0.09 -- 0),-24.2 (217 -- -8)
Itapoá,1 (0 -- 3),Decreasing,0.92 (0.86 -- 0.98),-0.02 (-0.04 -- -0.01),-30 (-105.3 -- -17.9)
Itapuranga,7 (1 -- 14),Unsure,1.01 (0.96 -- 1.07),0 (-0.02 -- 0.03),150.5 (22.7 -- -35.3)
Itapé,0 (0 -- 1),Decreasing,0.8 (0.66 -- 0.96),-0.05 (-0.14 -- 0),-13.6 (-471.7 -- -4.9)
Itaquaquecetuba,13 (2 -- 23),Decreasing,0.93 (0.88 -- 0.99),-0.02 (-0.06 -- 0),-32.5 (578.6 -- -11.3)
Itaqui,7 (0 -- 28),Unsure,1.02 (0.91 -- 1.15),0 (-0.04 -- 0.07),151.5 (9.8 -- -17.5)
Itarantim,2 (0 -- 4),Likely decreasing,0.95 (0.86 -- 1.03),-0.01 (-0.04 -- 0.01),-48.3 (59.8 -- -19.3)
Itararé,9 (0 -- 266),Increasing,1.07 (1.03 -- 1.11),2.75 (-0.29 -- Inf),0.3 (0 -- -2.4)
Itarema,2 (0 -- 5),Likely decreasing,0.9 (0.76 -- 1.05),-0.02 (-0.06 -- 0.01),-38.9 (50.8 -- -11)
Itatiaia,2 (0 -- 4),Likely decreasing,0.96 (0.86 -- 1.04),-0.01 (-0.04 -- 0.01),-61.1 (65.5 -- -17.9)
Itatiba,17 (5 -- 30),Unsure,1.01 (0.94 -- 1.06),0 (-0.02 -- 0.02),277.3 (38.6 -- -42.6)
Itaú de Minas,6 (0 -- 15),Likely increasing,1.05 (0.94 -- 1.15),0.01 (-0.01 -- 0.04),46.4 (16.1 -- -48.8)
Itaúna,21 (2 -- 76),Increasing,1.11 (1.03 -- 1.22),0.05 (-0.05 -- 0.82),13.6 (0.8 -- -14.7)
Itobi,3 (0 -- 9),Unsure,0.97 (0.85 -- 1.08),-0.01 (-0.06 -- 0.03),-84.4 (24.6 -- -12.6)
Itororó,22 (2 -- 43),Likely increasing,1.08 (0.99 -- 1.16),0.02 (0 -- 0.04),34 (17 -- -196.1)
Ituberá,4 (0 -- 7),Likely decreasing,0.95 (0.84 -- 1.03),-0.01 (-0.05 -- 0.01),-65.4 (60.5 -- -14.4)
Itueta,9 (0 -- 22),Likely increasing,1.08 (0.96 -- 1.2),0.02 (-0.01 -- 0.05),31.8 (13 -- -59.6)
Ituiutaba,149 (0 -- 3928),Increasing,1.17 (1.03 -- 1.29),0.08 (-0.26 -- 12.32),8.9 (0.1 -- -2.7)
Itumbiara,31 (0 -- 100),Likely increasing,1.06 (0.94 -- 1.15),0.01 (-0.02 -- 0.06),64.5 (11.8 -- -37.4)
Itupeva,11 (0 -- 21),Likely decreasing,0.95 (0.88 -- 1.02),-0.01 (-0.05 -- 0),-61.8 (139.2 -- -15)
Itupiranga,6 (1 -- 13),Likely increasing,1.04 (0.98 -- 1.11),0.01 (-0.01 -- 0.03),56.9 (21.9 -- -137.1)
Ituporanga,13 (6 -- 22),Increasing,1.07 (1.01 -- 1.12),0.02 (0 -- 0.03),38.7 (21.8 -- 201.2)
Iturama,6 (0 -- 15),Likely decreasing,0.95 (0.86 -- 1.03),-0.02 (-0.06 -- 0.01),-42.9 (50.6 -- -12.4)
Ituverava,9 (1 -- 25),Likely increasing,1.06 (0.98 -- 1.14),0.02 (-0.02 -- 0.11),33.9 (6.2 -- -32.4)
Itápolis,4 (1 -- 6),Likely decreasing,0.98 (0.94 -- 1.03),-0.01 (-0.04 -- 0.02),-103.4 (37.1 -- -16.3)
Ivaiporã,13 (3 -- 25),Likely increasing,1.05 (0.98 -- 1.13),0.01 (-0.01 -- 0.03),53.3 (21 -- -108.5)
Ivinhema,5 (0 -- 18),Likely increasing,1.07 (0.99 -- 1.15),0.02 (-0.01 -- 0.08),35.1 (8.2 -- -64.2)
Ivoti,4 (0 -- 9),Unsure,1.01 (0.93 -- 1.09),0 (-0.03 -- 0.04),203.8 (19.3 -- -26.2)
Içara,12 (0 -- 38),Unsure,0.96 (0.8 -- 1.09),-0.01 (-0.07 -- 0.03),-76.1 (23.5 -- -9.8)
Jaboatão dos Guararapes,37 (20 -- 58),Likely decreasing,0.98 (0.95 -- 1.02),-0.01 (-0.01 -- 0.01),-132 (127.8 -- -49)
Jaboticabal,6 (1 -- 18),Unsure,0.97 (0.88 -- 1.07),-0.01 (-0.05 -- 0.03),-102.6 (20.8 -- -14.9)
Jacarezinho,4 (0 -- 12),Likely increasing,1.06 (0.96 -- 1.14),0.01 (-0.02 -- 0.05),64 (13.3 -- -41.7)
Jacareí,20 (8 -- 32),Likely decreasing,0.96 (0.91 -- 1.02),-0.01 (-0.02 -- 0),-93.3 (144.2 -- -29)
Jaci,3 (1 -- 5),Unsure,0.98 (0.93 -- 1.03),-0.01 (-0.02 -- 0.01),-130 (73.3 -- -32.7)
Jacobina,8 (1 -- 16),Unsure,0.99 (0.93 -- 1.05),0 (-0.03 -- 0.02),-565.7 (27.9 -- -23.8)
Jacupiranga,2 (0 -- 5),Likely decreasing,0.93 (0.86 -- 1.02),-0.02 (-0.06 -- 0.01),-36.4 (100 -- -11)
Jacutinga,1 (0 -- 3),Likely decreasing,0.95 (0.87 -- 1.02),-0.01 (-0.04 -- 0.01),-57.1 (81.6 -- -16.6)
Jaguapitã,0 (0 -- 1),Decreasing,0.83 (0.69 -- 0.94),-0.05 (-0.09 -- -0.02),-14.1 (-46.1 -- -7.7)
Jaguaquara,16 (0 -- 33),Unsure,0.96 (0.81 -- 1.08),-0.01 (-0.04 -- 0.02),-108.2 (35 -- -16.5)
Jaguarari,4 (1 -- 8),Unsure,0.98 (0.91 -- 1.05),-0.01 (-0.04 -- 0.01),-137 (46.9 -- -18.3)
Jaguaretama,4 (0 -- 9),Likely decreasing,0.95 (0.89 -- 1.02),-0.02 (-0.06 -- 0.01),-42.9 (69.2 -- -11.1)
Jaguaribe,10 (0 -- 31),Unsure,0.98 (0.83 -- 1.11),0 (-0.05 -- 0.04),-157.2 (16 -- -12.7)
Jaguariúna,12 (0 -- 30),Unsure,1.02 (0.94 -- 1.1),0.01 (-0.02 -- 0.05),135.4 (13.4 -- -32.8)
Jaguaruana,3 (1 -- 4),Likely decreasing,0.97 (0.92 -- 1.02),-0.01 (-0.02 -- 0),-72.1 (153.3 -- -29.9)
Jaguaruna,24 (0 -- 77),Unsure,1.05 (0.84 -- 1.21),0.01 (-0.04 -- 0.05),54.8 (12.9 -- -15.6)
Jaguaré,15 (2 -- 39),Likely increasing,1.07 (0.98 -- 1.15),0.01 (-0.02 -- 0.06),59.2 (11.9 -- -40.1)
Jales,27 (1 -- 69),Likely increasing,1.04 (0.94 -- 1.13),0.01 (-0.01 -- 0.04),93.9 (16.5 -- -50.2)
Janaúba,5 (1 -- 11),Likely decreasing,0.97 (0.89 -- 1.05),-0.01 (-0.03 -- 0.01),-75.2 (56.1 -- -23.4)
Jandaia,7 (0 -- 18),Unsure,1.06 (0.9 -- 1.19),0.02 (-0.03 -- 0.05),41.1 (14 -- -23.9)
Jandaia do Sul,2 (1 -- 4),Decreasing,0.92 (0.87 -- 0.98),-0.02 (-0.04 -- 0),-31.7 (-139.1 -- -18)
Jandira,5 (2 -- 9),Decreasing,0.94 (0.89 -- 0.99),-0.02 (-0.05 -- 0),-33.1 (-685.9 -- -13.8)
Japeri,11 (1 -- 27),Increasing,1.12 (1.02 -- 1.22),0.03 (0.01 -- 0.06),20.6 (11.6 -- 121.2)
Jaraguá,8 (0 -- 19),Likely increasing,1.06 (0.97 -- 1.17),0.02 (-0.01 -- 0.05),41.3 (15.4 -- -87.1)
Jaraguá do Sul,37 (14 -- 67),Unsure,1.01 (0.95 -- 1.07),0 (-0.01 -- 0.02),421.8 (37.2 -- -51.9)
Jardim de Piranhas,0 (0 -- 1),Decreasing,0.74 (0.55 -- 0.9),-0.05 (-0.13 -- -0.01),-12.8 (-87.1 -- -5.5)
Jardinópolis,8 (3 -- 16),Unsure,1.01 (0.97 -- 1.07),0 (-0.02 -- 0.04),166.3 (17.3 -- -35.2)
Jaru,8 (2 -- 15),Likely decreasing,0.96 (0.9 -- 1.03),-0.01 (-0.03 -- 0.01),-67.7 (88.1 -- -24.6)
Jataizinho,9 (0 -- 17),Likely increasing,1.05 (0.93 -- 1.12),0.01 (-0.02 -- 0.03),49 (21.3 -- -35)
Jataí,1728 (0 -- 1135750),Unsure,1.25 (0.66 -- 1.87),0.08 (-0.19 -- 0.8),9.1 (0.9 -- -3.7)
Jaíba,7 (1 -- 18),Increasing,1.08 (1.01 -- 1.16),0.02 (0 -- 0.04),30.9 (15.8 -- 404)
Jaú,30 (1 -- 85),Unsure,1.02 (0.93 -- 1.15),0.01 (-0.03 -- 0.04),130.7 (15.9 -- -21.4)
Jenipapo dos Vieiras,4 (1 -- 8),Likely decreasing,0.91 (0.82 -- 1),-0.02 (-0.05 -- 0),-28.4 (-222.8 -- -13)
Jequié,13 (7 -- 20),Decreasing,0.92 (0.88 -- 0.96),-0.02 (-0.04 -- -0.01),-29.7 (-57.6 -- -19.6)
Jeremoabo,2 (0 -- 5),Likely decreasing,0.96 (0.86 -- 1.05),-0.01 (-0.05 -- 0.02),-84.1 (39.7 -- -14.5)
Ji-Paraná,34 (0 -- 247),Unsure,0.99 (0.78 -- 1.18),0 (-0.06 -- 0.05),-272.1 (15.4 -- -11.7)
Jijoca de Jericoacoara,1 (0 -- 3),Decreasing,0.91 (0.85 -- 0.98),-0.02 (-0.04 -- 0),-28.4 (-169.9 -- -16)
Joaquim Gomes,4 (0 -- 10),Unsure,0.98 (0.9 -- 1.08),0 (-0.05 -- 0.02),-144.8 (28 -- -14.9)
Joaçaba,14 (0 -- 39),Unsure,1.03 (0.89 -- 1.13),0.01 (-0.04 -- 0.05),120.1 (12.7 -- -15.7)
Joinville,236 (0 -- 947),Unsure,1 (0.87 -- 1.12),0 (-0.07 -- 0.08),864.4 (8.2 -- -10.4)
José Boiteux,3 (0 -- 12),Unsure,0.98 (0.76 -- 1.15),0 (-0.07 -- 0.04),-138.7 (17 -- -10.3)
José Bonifácio,10 (3 -- 17),Likely decreasing,0.98 (0.92 -- 1.03),-0.01 (-0.04 -- 0.01),-117.2 (72.9 -- -16.7)
José de Freitas,10 (0 -- 35),Unsure,1.01 (0.89 -- 1.12),0 (-0.05 -- 0.05),203.1 (14.1 -- -15.4)
João Monlevade,9 (0 -- 25),Unsure,0.99 (0.89 -- 1.12),0 (-0.06 -- 0.05),-182 (13.2 -- -12.5)
João Pessoa,76 (43 -- 120),Decreasing,0.94 (0.91 -- 0.98),-0.02 (-0.03 -- -0.01),-44.4 (-111 -- -26.1)
Juatuba,3 (0 -- 7),Unsure,1.01 (0.91 -- 1.09),0 (-0.02 -- 0.03),385.8 (23.6 -- -37.6)
Juazeiro,31 (0 -- 237),Unsure,0.94 (0.69 -- 1.17),-0.01 (-0.08 -- 0.06),-55.8 (11.3 -- -8.2)
Juazeiro do Norte,17 (0 -- 58),Decreasing,0.81 (0.72 -- 0.89),-0.04 (-0.1 -- 0),-17.3 (-663.9 -- -6.9)
Jucurutu,3 (0 -- 7),Unsure,0.97 (0.88 -- 1.05),-0.01 (-0.04 -- 0.01),-83.7 (47.8 -- -19.5)
Jucás,1 (0 -- 3),Decreasing,0.91 (0.85 -- 0.98),-0.03 (-0.08 -- 0),-25.3 (-32987.1 -- -9.1)
Juiz de Fora,691 (0 -- 244930),Unsure,1.19 (0.8 -- 1.67),0.09 (-0.45 -- 9.24),7.5 (0.1 -- -1.6)
Jundiaí,62 (13 -- 110),Likely decreasing,0.96 (0.87 -- 1.03),-0.01 (-0.04 -- 0.01),-76.7 (65.8 -- -19.6)
Juquitiba,2 (0 -- 15),Unsure,0.9 (0.66 -- 1.1),-0.03 (-0.13 -- 0.04),-25.1 (15.9 -- -5.4)
Juquiá,6 (1 -- 11),Likely increasing,1.06 (0.99 -- 1.13),0.02 (0 -- 0.03),43.3 (20.9 -- -188.2)
Juruti,5 (0 -- 15),Likely decreasing,0.91 (0.8 -- 1.03),-0.03 (-0.09 -- 0.02),-21.9 (44.7 -- -7.4)
Jussara,15 (4 -- 30),Increasing,1.08 (1.02 -- 1.15),0.02 (0.01 -- 0.04),31.4 (17.5 -- 104.2)
Ladário,6 (0 -- 12),Unsure,0.97 (0.87 -- 1.05),-0.01 (-0.05 -- 0.02),-84.1 (38.2 -- -14.3)
Lagarto,10 (0 -- 25),Likely decreasing,0.92 (0.82 -- 1.02),-0.02 (-0.08 -- 0.01),-31.8 (49.6 -- -8.7)
Lages,19 (0 -- 34),Likely decreasing,0.94 (0.86 -- 1.03),-0.01 (-0.07 -- 0.01),-47.7 (117.8 -- -10.6)
Lago da Pedra,3 (1 -- 5),Unsure,1 (0.95 -- 1.04),0 (-0.01 -- 0.01),-814.4 (60.7 -- -50)
Lagoa Formosa,16 (0 -- 77),Increasing,1.15 (1.04 -- 1.27),0.05 (0 -- 0.2),14.3 (3.4 -- -197.5)
Lagoa Santa,3 (0 -- 8),Unsure,0.96 (0.85 -- 1.07),-0.01 (-0.06 -- 0.03),-60.8 (25.8 -- -11.9)
Lagoa Vermelha,24 (6 -- 44),Increasing,1.16 (1.07 -- 1.22),0.04 (0.02 -- 0.06),16.2 (11.1 -- 33.2)
Lagoa da Canoa,7 (0 -- 19),Unsure,1.02 (0.92 -- 1.13),0.01 (-0.02 -- 0.04),111 (18.9 -- -35.2)
Lagoa da Confusão,8 (0 -- 19),Unsure,1.01 (0.93 -- 1.14),0 (-0.02 -- 0.04),166.9 (18.2 -- -34.5)
