Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
São Miguel dos Campos,3 (2 -- 3),Unsure,1.2 (1.1 -- 1.3),0.06 (0.04 -- 0.07),12.1 (9.4 -- 16.3)
São Paulo,759 (702 -- 816),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-13.5 (-15.9 -- -11.6)
São Paulo de Olivença,1 (1 -- 2),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),437 (43.5 -- -63.6)
São Pedro da Aldeia,90 (77 -- 102),Unsure,2.4 (2 -- 2.7),0.33 (0.23 -- 0.64),2.1 (1.1 -- 3)
São Raimundo Nonato,13 (12 -- 15),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-2508.3 (66.5 -- -61.4)
São Raimundo das Mangabeiras,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1583.8 (42.1 -- -58.8)
São Roque,1 (1 -- 2),Unsure,0.7 (0.6 -- 0.8),-0.1 (-0.11 -- -0.08),-7 (-8.9 -- -6.1)
São Sebastião,4 (4 -- 5),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.09 -- -0.07),-8.8 (-10.6 -- -7.3)
São Sebastião do Paraíso,20 (16 -- 25),Unsure,1.5 (1.3 -- 1.6),0.12 (0.09 -- 0.17),5.8 (4.1 -- 7.6)
São Sebastião do Passé,2 (1 -- 2),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),662.8 (51.4 -- -81.9)
São Vicente,19 (18 -- 21),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-13.5 (-16.8 -- -11.2)
Sítio Novo,2015 (1485 -- 2284),Unsure,4.7 (3.7 -- 5.6),0.77 (0.46 -- 2.78),0.9 (0.2 -- 1.5)
Tabatinga,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-65.6 (100.4 -- -31.8)
Tabira,4 (4 -- 5),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.08 -- -0.05),-11 (-13.8 -- -9)
Taboão da Serra,3 (2 -- 3),Unsure,0.4 (0.4 -- 0.6),-0.17 (-0.21 -- -0.13),-4.1 (-5.5 -- -3.3)
Tabuleiro do Norte,3 (3 -- 4),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.04),24.6 (16.8 -- 40.9)
Tailândia,0 (0 -- 1),Unsure,0.6 (0.5 -- 0.8),-0.12 (-0.15 -- -0.07),-6 (-10.5 -- -4.8)
Tanabi,1 (1 -- 2),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-17.3 (-33 -- -12.7)
Tangará da Serra,10262 (5814 -- 18869),Unsure,5.1 (3.9 -- 6.1),0.84 (0.49 -- 3.15),0.8 (0.2 -- 1.4)
Tanguá,4 (4 -- 5),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),520.5 (48 -- -72.3)
Taquara,0 (0 -- 1),Unsure,0.4 (0.3 -- 0.5),-0.18 (-0.23 -- -0.13),-3.9 (-5.4 -- -3.1)
Taquaritinga,0 (0 -- 1),Unsure,0.5 (0.4 -- 0.6),-0.15 (-0.17 -- -0.11),-4.8 (-6 -- -4)
Tarauacá,7 (6 -- 9),Unsure,2 (1.7 -- 2.2),0.23 (0.17 -- 0.4),3 (1.8 -- 4)
Tatuí,36 (32 -- 41),Unsure,1.1 (1.1 -- 1.2),0.04 (0.03 -- 0.06),17.1 (12.4 -- 24.1)
Taubaté,48 (43 -- 54),Unsure,1.1 (1 -- 1.1),0.01 (0.01 -- 0.03),46.8 (25 -- 132.2)
Tauá,6 (6 -- 7),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-17.8 (-24.1 -- -13.5)
Tefé,21 (19 -- 22),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.04),21.1 (16.3 -- 29.7)
Teixeira de Freitas,82 (73 -- 92),Unsure,1.2 (1.2 -- 1.3),0.06 (0.05 -- 0.08),11.3 (8.6 -- 14.7)
Telêmaco Borba,20 (17 -- 23),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.11 -- -0.08),-7.5 (-9 -- -6.4)
Teotônio Vilela,3 (3 -- 4),Unsure,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.1),9 (7 -- 11.1)
Teresina,64 (60 -- 68),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.08 -- -0.06),-10.3 (-11.9 -- -9)
Teresópolis,336 (297 -- 381),Unsure,1.5 (1.4 -- 1.6),0.13 (0.11 -- 0.19),5.3 (3.7 -- 6.6)
Teutônia,1 (1 -- 2),Unsure,0.6 (0.6 -- 0.7),-0.1 (-0.12 -- -0.09),-6.7 (-8 -- -5.8)
Teófilo Otoni,457 (398 -- 521),Unsure,1.4 (1.3 -- 1.6),0.12 (0.09 -- 0.16),5.9 (4.3 -- 7.4)
Tianguá,15 (13 -- 18),Unsure,1.4 (1.3 -- 1.5),0.1 (0.07 -- 0.13),7.2 (5.1 -- 9.3)
Tijucas,49 (41 -- 60),Unsure,1.3 (1.2 -- 1.4),0.07 (0.05 -- 0.1),9.7 (7 -- 13.6)
Timbaúba,0 (0 -- 1),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.07 -- -0.04),-12.1 (-19.7 -- -9.8)
Timbó,52 (43 -- 65),Unsure,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),21 (13.3 -- 55.7)
Timon,81 (72 -- 92),Unsure,1.9 (1.7 -- 2.1),0.22 (0.17 -- 0.35),3.1 (2 -- 4.1)
Timóteo,26 (22 -- 31),Unsure,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.11),8.9 (6.3 -- 12.1)
Tobias Barreto,1 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),2245.7 (45.1 -- -59.1)
Toledo,25 (23 -- 28),Unsure,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-29.4 (-51.8 -- -19.8)
Tomé-Açu,10 (9 -- 12),Unsure,1.7 (1.5 -- 1.8),0.17 (0.13 -- 0.26),4 (2.7 -- 5.2)
Torres,24 (20 -- 30),Unsure,1.2 (1.1 -- 1.3),0.05 (0.03 -- 0.07),14.1 (9.6 -- 22.9)
Tramandaí,1 (1 -- 2),Unsure,0.6 (0.5 -- 0.6),-0.13 (-0.16 -- -0.1),-5.3 (-6.6 -- -4.4)
Trindade,25 (22 -- 29),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-49.9 (-334.2 -- -24.8)
Três Lagoas,7 (7 -- 8),Unsure,0.9 (0.9 -- 0.9),-0.03 (-0.04 -- -0.02),-23.9 (-35.1 -- -18.8)
Três Passos,1 (1 -- 2),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-151 (84.6 -- -44.9)
Três Rios,34 (30 -- 39),Unsure,1.3 (1.2 -- 1.3),0.07 (0.06 -- 0.1),9.7 (7.2 -- 12.4)
Tubarão,223 (204 -- 245),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.13),7.1 (5.3 -- 8.7)
Tucumã,7 (5 -- 8),Unsure,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-23.6 (-48.8 -- -15.9)
Tucuruí,5 (4 -- 5),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.02),-20.4 (-31.8 -- -15.6)
Tuntum,74 (58 -- 83),Unsure,3 (2.5 -- 3.5),0.47 (0.31 -- 1.09),1.5 (0.6 -- 2.2)
Tupã,23 (19 -- 27),Unsure,1.3 (1.2 -- 1.4),0.09 (0.07 -- 0.12),7.8 (5.9 -- 9.9)
Tutóia,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),763.7 (31.3 -- -57.5)
Ubajara,0 (0 -- 1),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.01),7022.2 (48.8 -- -49.6)
Ubatuba,5 (5 -- 6),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.07 -- -0.04),-12.7 (-16 -- -10.4)
Ubatã,1 (1 -- 2),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.03),306 (25.3 -- -49.9)
Uberaba,5 (4 -- 5),Unsure,0.6 (0.6 -- 0.7),-0.11 (-0.13 -- -0.09),-6.1 (-7.4 -- -5.2)
Uberlândia,149 (135 -- 165),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),94.6 (42.9 -- -306.8)
Ubá,19 (17 -- 23),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-19 (-33.1 -- -13.6)
Umuarama,195 (157 -- 248),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.15),6.7 (4.7 -- 9)
Unaí,9 (7 -- 10),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-21.8 (-41.5 -- -15.1)
União,0 (0 -- 1),Unsure,0.5 (0.5 -- 0.5),-0.15 (-0.19 -- -0.12),-4.6 (-5.8 -- -3.6)
Uruará,0 (0 -- 1),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-1896.4 (34.6 -- -40.6)
Uruaçu,2 (2 -- 3),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),33.7 (20.3 -- 94.7)
Urucurituba,12 (10 -- 14),Unsure,1.7 (1.5 -- 1.9),0.17 (0.14 -- 0.26),4 (2.6 -- 5)
Uruguaiana,10 (8 -- 11),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.11 -- -0.07),-7.9 (-9.8 -- -6.6)
Urussanga,15 (13 -- 18),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.03),69.5 (27.6 -- -197.2)
Uruçuí,0 (0 -- 1),Unsure,0.8 (0.7 -- 0.9),-0.05 (-0.06 -- -0.03),-13.2 (-19.8 -- -11)
Vacaria,1281 (1118 -- 1516),Unsure,2.5 (2.1 -- 2.8),0.35 (0.26 -- 0.73),2 (0.9 -- 2.7)
Valença,11 (9 -- 12),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.03),51.4 (27.4 -- 687.5)
Valinhos,23 (20 -- 24),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.04),22.2 (16 -- 30.6)
Valparaíso de Goiás,30 (27 -- 34),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),360.9 (51.2 -- -74.7)
Vargem Grande do Sul,0 (0 -- 1),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.11 -- -0.06),-7.5 (-10.9 -- -6.2)
Varginha,13 (11 -- 14),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.04),24 (15.4 -- 42.7)
Varjota,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1770.3 (40.9 -- -66.1)
Venda Nova do Imigrante,44559 (26354 -- 78839),Unsure,5.3 (4.2 -- 6.3),0.9 (0.51 -- 3.68),0.8 (0.2 -- 1.4)
Venâncio Aires,5 (5 -- 6),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.1 -- -0.07),-8.4 (-10 -- -7.1)
Viamão,27 (24 -- 31),Unsure,1.2 (1.1 -- 1.2),0.05 (0.04 -- 0.07),13.4 (10.3 -- 17.7)
Viana,495600 (247899 -- 1023104),Unsure,6.6 (5 -- 8),1.06 (0.58 -- 5.62),0.7 (0.1 -- 1.2)
Videira,84 (71 -- 98),Unsure,1.6 (1.5 -- 1.8),0.16 (0.13 -- 0.24),4.3 (2.9 -- 5.5)
Vila Velha,121161126 (65403136 -- 249439517),Unsure,12.3 (9.1 -- 15.2),1.99 (0.86 -- 19.5),0.3 (0 -- 0.8)
Vilhena,1 (1 -- 2),Unsure,0.7 (0.7 -- 0.8),-0.07 (-0.09 -- -0.06),-9.4 (-11.4 -- -7.9)
Vinhedo,23 (21 -- 26),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.04),22.2 (15.7 -- 33.2)
Vitorino Freire,1 (1 -- 2),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),114.1 (32.5 -- -86.2)
Vitória,156446622 (77781503 -- 343518321),Unsure,12 (8.9 -- 14.7),1.91 (0.81 -- 23.06),0.4 (0 -- 0.9)
Vitória da Conquista,63 (58 -- 70),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),42.1 (26.3 -- 88.2)
Vitória de Santo Antão,4 (4 -- 5),Unsure,1.3 (1.2 -- 1.4),0.08 (0.07 -- 0.12),8.3 (5.7 -- 10.5)
Vitória do Jari,0 (0 -- 1),Unsure,0.6 (0.5 -- 0.7),-0.11 (-0.13 -- -0.09),-6.1 (-7.4 -- -5.2)
Vitória do Xingu,0 (0 -- 1),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),1832.5 (33.3 -- -46.2)
Viçosa do Ceará,1 (1 -- 2),Unsure,1.2 (1.1 -- 1.2),0.04 (0.03 -- 0.06),15.7 (12.1 -- 22.2)
Volta Redonda,420 (375 -- 467),Unsure,1.8 (1.6 -- 2),0.21 (0.16 -- 0.33),3.4 (2.1 -- 4.4)
Votorantim,4 (4 -- 5),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.1 -- -0.07),-8.1 (-9.7 -- -6.9)
Votuporanga,1 (1 -- 2),Unsure,0.5 (0.5 -- 0.6),-0.14 (-0.17 -- -0.11),-4.9 (-6.2 -- -4.1)
Várzea Grande,25880 (15066 -- 46615),Unsure,5.6 (4.4 -- 6.8),0.97 (0.53 -- 4.41),0.7 (0.2 -- 1.3)
Várzea Paulista,1 (1 -- 2),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.09 -- -0.06),-9.2 (-11.1 -- -7.6)
Xanxerê,39 (36 -- 44),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),20.7 (15.2 -- 30)
Xapuri,1 (1 -- 2),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.1 -- -0.07),-7.9 (-10.1 -- -6.7)
Xaxim,27 (24 -- 31),Unsure,1.6 (1.4 -- 1.7),0.15 (0.12 -- 0.23),4.5 (3 -- 5.6)
Xinguara,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1257.6 (30.6 -- -53.7)
Zé Doca,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),-2515.6 (46.3 -- -60.9)
Água Branca,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),628.6 (34.7 -- -80.1)
Água Preta,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.03),603.9 (27.3 -- -50.8)
Águas Lindas de Goiás,1 (1 -- 2),Unsure,0.6 (0.5 -- 0.7),-0.11 (-0.13 -- -0.09),-6.3 (-7.7 -- -5.3)
Óbidos,14 (12 -- 17),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),477.2 (38.5 -- -58)
